LR = 1e-2
Cat = 5
Epochs = 20
Model: Pretrained resnet18 with gradient, then averaging frames


Train-epoch 0. Iteration 00100, Avg-Loss: 3.4372, Accuracy: 0.1800
Train-epoch 11. Iteration 00500, Avg-Loss: 0.6024, Accuracy: 0.7440
Validation-epoch 11. Iteration 00134, Avg-Loss: 2.8199, Accuracy: 0.3383
Train-epoch 12. Iteration 00100, Avg-Loss: 0.3953, Accuracy: 0.8600
Train-epoch 12. Iteration 00200, Avg-Loss: 0.4912, Accuracy: 0.8150
Train-epoch 12. Iteration 00300, Avg-Loss: 0.5475, Accuracy: 0.7933
Train-epoch 12. Iteration 00400, Avg-Loss: 0.5215, Accuracy: 0.7975
Train-epoch 12. Iteration 00500, Avg-Loss: 0.5236, Accuracy: 0.8040
Validation-epoch 12. Iteration 00134, Avg-Loss: 2.4700, Accuracy: 0.3759
Train-epoch 13. Iteration 00100, Avg-Loss: 0.4048, Accuracy: 0.8600
Train-epoch 13. Iteration 00200, Avg-Loss: 0.3978, Accuracy: 0.8350
Train-epoch 13. Iteration 00300, Avg-Loss: 0.4042, Accuracy: 0.8400
Train-epoch 13. Iteration 00400, Avg-Loss: 0.4242, Accuracy: 0.8375
Train-epoch 13. Iteration 00500, Avg-Loss: 0.4240, Accuracy: 0.8420
Validation-epoch 13. Iteration 00134, Avg-Loss: 4.2735, Accuracy: 0.2707
Train-epoch 14. Iteration 00100, Avg-Loss: 0.2683, Accuracy: 0.9300
Train-epoch 14. Iteration 00200, Avg-Loss: 0.2515, Accuracy: 0.9300
Train-epoch 14. Iteration 00300, Avg-Loss: 0.2506, Accuracy: 0.9200
Train-epoch 14. Iteration 00400, Avg-Loss: 0.2756, Accuracy: 0.9100
Train-epoch 14. Iteration 00500, Avg-Loss: 0.3155, Accuracy: 0.8900
Validation-epoch 14. Iteration 00134, Avg-Loss: 3.9669, Accuracy: 0.2782
Train-epoch 15. Iteration 00100, Avg-Loss: 0.3258, Accuracy: 0.8700
Train-epoch 15. Iteration 00200, Avg-Loss: 0.2839, Accuracy: 0.8950
Train-epoch 15. Iteration 00300, Avg-Loss: 0.2996, Accuracy: 0.8833
Train-epoch 15. Iteration 00400, Avg-Loss: 0.3135, Accuracy: 0.8800
Train-epoch 15. Iteration 00500, Avg-Loss: 0.2941, Accuracy: 0.8900
Validation-epoch 15. Iteration 00134, Avg-Loss: 4.4547, Accuracy: 0.2932
Train-epoch 16. Iteration 00100, Avg-Loss: 0.2511, Accuracy: 0.9300
Train-epoch 16. Iteration 00200, Avg-Loss: 0.2454, Accuracy: 0.9350
Train-epoch 16. Iteration 00300, Avg-Loss: 0.2173, Accuracy: 0.9433
Train-epoch 16. Iteration 00400, Avg-Loss: 0.2051, Accuracy: 0.9475
Train-epoch 16. Iteration 00500, Avg-Loss: 0.2194, Accuracy: 0.9340
Validation-epoch 16. Iteration 00134, Avg-Loss: 2.9759, Accuracy: 0.3609
Train-epoch 17. Iteration 00100, Avg-Loss: 0.1120, Accuracy: 0.9900
Train-epoch 17. Iteration 00200, Avg-Loss: 0.1344, Accuracy: 0.9800
Train-epoch 17. Iteration 00300, Avg-Loss: 0.1482, Accuracy: 0.9600
Train-epoch 17. Iteration 00400, Avg-Loss: 0.1499, Accuracy: 0.9600
Train-epoch 17. Iteration 00500, Avg-Loss: 0.1715, Accuracy: 0.9520
Validation-epoch 17. Iteration 00134, Avg-Loss: 5.7081, Accuracy: 0.2256
Train-epoch 18. Iteration 00100, Avg-Loss: 0.3661, Accuracy: 0.8600
Train-epoch 18. Iteration 00200, Avg-Loss: 0.2617, Accuracy: 0.9000
Train-epoch 18. Iteration 00300, Avg-Loss: 0.2680, Accuracy: 0.8933
Train-epoch 18. Iteration 00400, Avg-Loss: 0.2330, Accuracy: 0.9125
Train-epoch 18. Iteration 00500, Avg-Loss: 0.2330, Accuracy: 0.9100
Validation-epoch 18. Iteration 00134, Avg-Loss: 6.6046, Accuracy: 0.3910
Train-epoch 19. Iteration 00100, Avg-Loss: 0.2724, Accuracy: 0.8700
Train-epoch 19. Iteration 00200, Avg-Loss: 0.2212, Accuracy: 0.9050
Train-epoch 19. Iteration 00300, Avg-Loss: 0.2041, Accuracy: 0.9133
Train-epoch 19. Iteration 00400, Avg-Loss: 0.1819, Accuracy: 0.9275
Train-epoch 19. Iteration 00500, Avg-Loss: 0.1757, Accuracy: 0.9300
Validation-epoch 19. Iteration 00134, Avg-Loss: 6.7148, Accuracy: 0.3835
