LR: 5e-4
Cats: 10
Epochs: 10
Model: Pretrained resnet 18 with grad, averaging frames
SGD Params: Momentum 0.5, weight decay 5e-4

Train-epoch 0. Iteration 00100, Avg-Loss: 2.4158, Accuracy: 0.0500
Train-epoch 2. Iteration 00500, Avg-Loss: 2.3757, Accuracy: 0.1060
Train-epoch 2. Iteration 00600, Avg-Loss: 2.3738, Accuracy: 0.1033
Train-epoch 2. Iteration 00700, Avg-Loss: 2.3802, Accuracy: 0.1014
Train-epoch 2. Iteration 00800, Avg-Loss: 2.3768, Accuracy: 0.1000
Train-epoch 2. Iteration 00900, Avg-Loss: 2.3814, Accuracy: 0.1011
Validation-epoch 2. Iteration 00387, Avg-Loss: 2.5825, Accuracy: 0.0648
Train-epoch 3. Iteration 00100, Avg-Loss: 2.3728, Accuracy: 0.1100
Train-epoch 3. Iteration 00200, Avg-Loss: 2.3490, Accuracy: 0.1300
Train-epoch 3. Iteration 00300, Avg-Loss: 2.3645, Accuracy: 0.1167
Train-epoch 3. Iteration 00400, Avg-Loss: 2.3496, Accuracy: 0.1275
Train-epoch 3. Iteration 00500, Avg-Loss: 2.3465, Accuracy: 0.1260
Train-epoch 3. Iteration 00600, Avg-Loss: 2.3577, Accuracy: 0.1217
Train-epoch 3. Iteration 00700, Avg-Loss: 2.3536, Accuracy: 0.1271
Train-epoch 3. Iteration 00800, Avg-Loss: 2.3563, Accuracy: 0.1225
Train-epoch 3. Iteration 00900, Avg-Loss: 2.3550, Accuracy: 0.1256
Validation-epoch 3. Iteration 00387, Avg-Loss: 2.4016, Accuracy: 0.1373
Train-epoch 4. Iteration 00100, Avg-Loss: 2.3333, Accuracy: 0.1800
Train-epoch 4. Iteration 00200, Avg-Loss: 2.3376, Accuracy: 0.1600
Train-epoch 4. Iteration 00300, Avg-Loss: 2.3434, Accuracy: 0.1367
Train-epoch 4. Iteration 00400, Avg-Loss: 2.3568, Accuracy: 0.1250
Train-epoch 4. Iteration 00500, Avg-Loss: 2.3532, Accuracy: 0.1240
Train-epoch 4. Iteration 00600, Avg-Loss: 2.3549, Accuracy: 0.1217
Train-epoch 4. Iteration 00700, Avg-Loss: 2.3507, Accuracy: 0.1257
Train-epoch 4. Iteration 00800, Avg-Loss: 2.3511, Accuracy: 0.1313
Train-epoch 4. Iteration 00900, Avg-Loss: 2.3537, Accuracy: 0.1300
Validation-epoch 4. Iteration 00387, Avg-Loss: 2.4548, Accuracy: 0.1192
Train-epoch 5. Iteration 00100, Avg-Loss: 2.3248, Accuracy: 0.1500
Train-epoch 5. Iteration 00200, Avg-Loss: 2.3255, Accuracy: 0.1500
Train-epoch 5. Iteration 00300, Avg-Loss: 2.3315, Accuracy: 0.1400
Train-epoch 5. Iteration 00400, Avg-Loss: 2.3294, Accuracy: 0.1375
Train-epoch 5. Iteration 00500, Avg-Loss: 2.3300, Accuracy: 0.1360
Train-epoch 5. Iteration 00600, Avg-Loss: 2.3363, Accuracy: 0.1317
Train-epoch 5. Iteration 00700, Avg-Loss: 2.3331, Accuracy: 0.1300
Train-epoch 5. Iteration 00800, Avg-Loss: 2.3294, Accuracy: 0.1313
Train-epoch 5. Iteration 00900, Avg-Loss: 2.3356, Accuracy: 0.1278
Validation-epoch 5. Iteration 00387, Avg-Loss: 2.4879, Accuracy: 0.1684
Train-epoch 6. Iteration 00100, Avg-Loss: 2.2572, Accuracy: 0.1800
Train-epoch 6. Iteration 00200, Avg-Loss: 2.2814, Accuracy: 0.1400
Train-epoch 6. Iteration 00300, Avg-Loss: 2.2895, Accuracy: 0.1467
Train-epoch 6. Iteration 00400, Avg-Loss: 2.2961, Accuracy: 0.1450
Train-epoch 6. Iteration 00500, Avg-Loss: 2.2979, Accuracy: 0.1500
Train-epoch 6. Iteration 00600, Avg-Loss: 2.3033, Accuracy: 0.1433
Train-epoch 6. Iteration 00700, Avg-Loss: 2.3117, Accuracy: 0.1357
Train-epoch 6. Iteration 00800, Avg-Loss: 2.3099, Accuracy: 0.1388
Train-epoch 6. Iteration 00900, Avg-Loss: 2.3102, Accuracy: 0.1411
Validation-epoch 6. Iteration 00387, Avg-Loss: 2.2275, Accuracy: 0.2047
Train-epoch 7. Iteration 00100, Avg-Loss: 2.2972, Accuracy: 0.1800
Train-epoch 7. Iteration 00200, Avg-Loss: 2.3242, Accuracy: 0.1500
Train-epoch 7. Iteration 00300, Avg-Loss: 2.3046, Accuracy: 0.1433
Train-epoch 7. Iteration 00400, Avg-Loss: 2.3068, Accuracy: 0.1450
Train-epoch 7. Iteration 00500, Avg-Loss: 2.3073, Accuracy: 0.1400
Train-epoch 7. Iteration 00600, Avg-Loss: 2.3085, Accuracy: 0.1400
Train-epoch 7. Iteration 00700, Avg-Loss: 2.3095, Accuracy: 0.1443
Train-epoch 7. Iteration 00800, Avg-Loss: 2.3100, Accuracy: 0.1388
Train-epoch 7. Iteration 00900, Avg-Loss: 2.3066, Accuracy: 0.1389
Validation-epoch 7. Iteration 00387, Avg-Loss: 2.4553, Accuracy: 0.1244
Train-epoch 8. Iteration 00100, Avg-Loss: 2.2142, Accuracy: 0.1900
Train-epoch 8. Iteration 00200, Avg-Loss: 2.2658, Accuracy: 0.1550
Train-epoch 8. Iteration 00300, Avg-Loss: 2.2737, Accuracy: 0.1500
Train-epoch 8. Iteration 00400, Avg-Loss: 2.2738, Accuracy: 0.1475
Train-epoch 8. Iteration 00500, Avg-Loss: 2.2848, Accuracy: 0.1440
Train-epoch 8. Iteration 00600, Avg-Loss: 2.2814, Accuracy: 0.1450
Train-epoch 8. Iteration 00700, Avg-Loss: 2.2833, Accuracy: 0.1457
Train-epoch 8. Iteration 00800, Avg-Loss: 2.2816, Accuracy: 0.1462
Train-epoch 8. Iteration 00900, Avg-Loss: 2.2824, Accuracy: 0.1467
Validation-epoch 8. Iteration 00387, Avg-Loss: 2.2447, Accuracy: 0.1865
Train-epoch 9. Iteration 00100, Avg-Loss: 2.2827, Accuracy: 0.1400
Train-epoch 9. Iteration 00200, Avg-Loss: 2.2777, Accuracy: 0.1500
Train-epoch 9. Iteration 00300, Avg-Loss: 2.2719, Accuracy: 0.1567
Train-epoch 9. Iteration 00400, Avg-Loss: 2.2680, Accuracy: 0.1550
Train-epoch 9. Iteration 00500, Avg-Loss: 2.2677, Accuracy: 0.1580
Train-epoch 9. Iteration 00600, Avg-Loss: 2.2660, Accuracy: 0.1533
Train-epoch 9. Iteration 00700, Avg-Loss: 2.2616, Accuracy: 0.1586
Train-epoch 9. Iteration 00800, Avg-Loss: 2.2647, Accuracy: 0.1550
Train-epoch 9. Iteration 00900, Avg-Loss: 2.2560, Accuracy: 0.1622
Validation-epoch 9. Iteration 00387, Avg-Loss: 2.3379, Accuracy: 0.2176
Train-epoch 10. Iteration 00100, Avg-Loss: 2.2480, Accuracy: 0.2100
Train-epoch 10. Iteration 00200, Avg-Loss: 2.2563, Accuracy: 0.1850
Train-epoch 10. Iteration 00300, Avg-Loss: 2.2337, Accuracy: 0.1933
Train-epoch 10. Iteration 00400, Avg-Loss: 2.2322, Accuracy: 0.1825
Train-epoch 10. Iteration 00500, Avg-Loss: 2.2314, Accuracy: 0.1800
Train-epoch 10. Iteration 00600, Avg-Loss: 2.2339, Accuracy: 0.1750
Train-epoch 10. Iteration 00700, Avg-Loss: 2.2356, Accuracy: 0.1800
Train-epoch 10. Iteration 00800, Avg-Loss: 2.2328, Accuracy: 0.1825
Train-epoch 10. Iteration 00900, Avg-Loss: 2.2320, Accuracy: 0.1844
Validation-epoch 10. Iteration 00387, Avg-Loss: 2.2933, Accuracy: 0.1710
Train-epoch 11. Iteration 00100, Avg-Loss: 2.2138, Accuracy: 0.1800
Train-epoch 11. Iteration 00200, Avg-Loss: 2.2204, Accuracy: 0.1900
Train-epoch 11. Iteration 00300, Avg-Loss: 2.1998, Accuracy: 0.2033
Train-epoch 11. Iteration 00400, Avg-Loss: 2.1986, Accuracy: 0.2050
Train-epoch 11. Iteration 00500, Avg-Loss: 2.1943, Accuracy: 0.1940
Train-epoch 11. Iteration 00600, Avg-Loss: 2.1937, Accuracy: 0.1900
Train-epoch 11. Iteration 00700, Avg-Loss: 2.1951, Accuracy: 0.1914
Train-epoch 11. Iteration 00800, Avg-Loss: 2.1913, Accuracy: 0.1938
Train-epoch 11. Iteration 00900, Avg-Loss: 2.1896, Accuracy: 0.1933
Validation-epoch 11. Iteration 00387, Avg-Loss: 2.2840, Accuracy: 0.2098
Train-epoch 12. Iteration 00100, Avg-Loss: 2.2292, Accuracy: 0.1900
Train-epoch 12. Iteration 00200, Avg-Loss: 2.2147, Accuracy: 0.1850
Train-epoch 12. Iteration 00300, Avg-Loss: 2.2039, Accuracy: 0.2000
Train-epoch 12. Iteration 00400, Avg-Loss: 2.1958, Accuracy: 0.1950
Train-epoch 12. Iteration 00500, Avg-Loss: 2.1870, Accuracy: 0.2000
Train-epoch 12. Iteration 00600, Avg-Loss: 2.1825, Accuracy: 0.2067
Train-epoch 12. Iteration 00700, Avg-Loss: 2.1782, Accuracy: 0.2100
Train-epoch 12. Iteration 00800, Avg-Loss: 2.1689, Accuracy: 0.2125
Train-epoch 12. Iteration 00900, Avg-Loss: 2.1701, Accuracy: 0.2100
Validation-epoch 12. Iteration 00387, Avg-Loss: 2.3721, Accuracy: 0.2254
Train-epoch 13. Iteration 00100, Avg-Loss: 2.1619, Accuracy: 0.2000
Train-epoch 13. Iteration 00200, Avg-Loss: 2.1554, Accuracy: 0.1900
Train-epoch 13. Iteration 00300, Avg-Loss: 2.1287, Accuracy: 0.2233
Train-epoch 13. Iteration 00400, Avg-Loss: 2.1319, Accuracy: 0.2325
Train-epoch 13. Iteration 00500, Avg-Loss: 2.1362, Accuracy: 0.2260
Train-epoch 13. Iteration 00600, Avg-Loss: 2.1247, Accuracy: 0.2283
Train-epoch 13. Iteration 00700, Avg-Loss: 2.1223, Accuracy: 0.2357
Train-epoch 13. Iteration 00800, Avg-Loss: 2.1216, Accuracy: 0.2350
Train-epoch 13. Iteration 00900, Avg-Loss: 2.1188, Accuracy: 0.2444
Validation-epoch 13. Iteration 00387, Avg-Loss: 2.5658, Accuracy: 0.2254
Train-epoch 14. Iteration 00100, Avg-Loss: 2.0856, Accuracy: 0.2400
Train-epoch 14. Iteration 00200, Avg-Loss: 2.0577, Accuracy: 0.2700
Train-epoch 14. Iteration 00300, Avg-Loss: 2.0573, Accuracy: 0.2867
Train-epoch 14. Iteration 00400, Avg-Loss: 2.0658, Accuracy: 0.2900
Train-epoch 14. Iteration 00500, Avg-Loss: 2.0592, Accuracy: 0.2840
Train-epoch 14. Iteration 00600, Avg-Loss: 2.0607, Accuracy: 0.2783
Train-epoch 14. Iteration 00700, Avg-Loss: 2.0628, Accuracy: 0.2800
Train-epoch 14. Iteration 00800, Avg-Loss: 2.0608, Accuracy: 0.2863
Train-epoch 14. Iteration 00900, Avg-Loss: 2.0573, Accuracy: 0.2856
Validation-epoch 14. Iteration 00387, Avg-Loss: 2.6048, Accuracy: 0.2073
Train-epoch 15. Iteration 00100, Avg-Loss: 2.0980, Accuracy: 0.2200
Train-epoch 15. Iteration 00200, Avg-Loss: 2.0550, Accuracy: 0.2700
Train-epoch 15. Iteration 00300, Avg-Loss: 2.0209, Accuracy: 0.2833
Train-epoch 15. Iteration 00400, Avg-Loss: 2.0025, Accuracy: 0.3025
Train-epoch 15. Iteration 00500, Avg-Loss: 1.9899, Accuracy: 0.3200
Train-epoch 15. Iteration 00600, Avg-Loss: 1.9768, Accuracy: 0.3233
Train-epoch 15. Iteration 00700, Avg-Loss: 1.9761, Accuracy: 0.3271
Train-epoch 15. Iteration 00800, Avg-Loss: 1.9651, Accuracy: 0.3362
Train-epoch 15. Iteration 00900, Avg-Loss: 1.9534, Accuracy: 0.3411
Validation-epoch 15. Iteration 00387, Avg-Loss: 2.7321, Accuracy: 0.2306
Train-epoch 16. Iteration 00100, Avg-Loss: 1.8467, Accuracy: 0.4200
Train-epoch 16. Iteration 00200, Avg-Loss: 1.8402, Accuracy: 0.4350
Train-epoch 16. Iteration 00300, Avg-Loss: 1.8621, Accuracy: 0.3933
Train-epoch 16. Iteration 00400, Avg-Loss: 1.8623, Accuracy: 0.3900
Train-epoch 16. Iteration 00500, Avg-Loss: 1.8666, Accuracy: 0.3800
Train-epoch 16. Iteration 00600, Avg-Loss: 1.8634, Accuracy: 0.3800
Train-epoch 16. Iteration 00700, Avg-Loss: 1.8629, Accuracy: 0.3786
Train-epoch 16. Iteration 00800, Avg-Loss: 1.8619, Accuracy: 0.3825
Train-epoch 16. Iteration 00900, Avg-Loss: 1.8701, Accuracy: 0.3722
Validation-epoch 16. Iteration 00387, Avg-Loss: 2.4632, Accuracy: 0.2202
Train-epoch 17. Iteration 00100, Avg-Loss: 1.8158, Accuracy: 0.4800
Train-epoch 17. Iteration 00200, Avg-Loss: 1.8134, Accuracy: 0.4700
Train-epoch 17. Iteration 00300, Avg-Loss: 1.8027, Accuracy: 0.4633
Train-epoch 17. Iteration 00400, Avg-Loss: 1.7833, Accuracy: 0.4650
Train-epoch 17. Iteration 00500, Avg-Loss: 1.7768, Accuracy: 0.4640
Train-epoch 17. Iteration 00600, Avg-Loss: 1.7702, Accuracy: 0.4500
Train-epoch 17. Iteration 00700, Avg-Loss: 1.7654, Accuracy: 0.4429
Train-epoch 17. Iteration 00800, Avg-Loss: 1.7719, Accuracy: 0.4313
Train-epoch 17. Iteration 00900, Avg-Loss: 1.7679, Accuracy: 0.4378
Validation-epoch 17. Iteration 00387, Avg-Loss: 4.0322, Accuracy: 0.2850
Train-epoch 18. Iteration 00100, Avg-Loss: 1.6485, Accuracy: 0.4300
Train-epoch 18. Iteration 00200, Avg-Loss: 1.6732, Accuracy: 0.4400
Train-epoch 18. Iteration 00300, Avg-Loss: 1.6876, Accuracy: 0.4433
Train-epoch 18. Iteration 00400, Avg-Loss: 1.6814, Accuracy: 0.4525
