learning_rate = 5e-4
momentum = 0.5
weight_decay = 1e-4
batchSize= 20
epochs = 50
categories = 50

training...
Train-epoch 0. Iteration 00040, Avg-Loss: 4.0155, Accuracy: 0.0300
Train-epoch 17. Iteration 00040, Avg-Loss: 0.5882, Accuracy: 0.9425
Train-epoch 17. Iteration 00080, Avg-Loss: 0.5756, Accuracy: 0.9437
Train-epoch 17. Iteration 00120, Avg-Loss: 0.5632, Accuracy: 0.9471
Train-epoch 17. Iteration 00160, Avg-Loss: 0.5597, Accuracy: 0.9475
Train-epoch 17. Iteration 00200, Avg-Loss: 0.5626, Accuracy: 0.9453
Train-epoch 17. Iteration 00240, Avg-Loss: 0.5602, Accuracy: 0.9437
Validation-epoch 17. Iteration 00094, Avg-Loss: 0.9835, Accuracy: 0.7601
Train-epoch 18. Iteration 00040, Avg-Loss: 0.4911, Accuracy: 0.9525
Train-epoch 18. Iteration 00080, Avg-Loss: 0.5015, Accuracy: 0.9525
Train-epoch 18. Iteration 00120, Avg-Loss: 0.5039, Accuracy: 0.9533
Train-epoch 18. Iteration 00160, Avg-Loss: 0.5154, Accuracy: 0.9484
Train-epoch 18. Iteration 00200, Avg-Loss: 0.5185, Accuracy: 0.9480
Train-epoch 18. Iteration 00240, Avg-Loss: 0.5180, Accuracy: 0.9479
Validation-epoch 18. Iteration 00094, Avg-Loss: 0.9444, Accuracy: 0.7564
Train-epoch 19. Iteration 00040, Avg-Loss: 0.4858, Accuracy: 0.9550
Train-epoch 19. Iteration 00080, Avg-Loss: 0.4936, Accuracy: 0.9469
Train-epoch 19. Iteration 00120, Avg-Loss: 0.4928, Accuracy: 0.9467
Train-epoch 19. Iteration 00160, Avg-Loss: 0.4831, Accuracy: 0.9497
Train-epoch 19. Iteration 00200, Avg-Loss: 0.4833, Accuracy: 0.9493
Train-epoch 19. Iteration 00240, Avg-Loss: 0.4778, Accuracy: 0.9510
Validation-epoch 19. Iteration 00094, Avg-Loss: 0.9445, Accuracy: 0.7713
Train-epoch 20. Iteration 00040, Avg-Loss: 0.4517, Accuracy: 0.9587
Train-epoch 20. Iteration 00080, Avg-Loss: 0.4618, Accuracy: 0.9569
Train-epoch 20. Iteration 00120, Avg-Loss: 0.4553, Accuracy: 0.9587
Train-epoch 20. Iteration 00160, Avg-Loss: 0.4541, Accuracy: 0.9575
Train-epoch 20. Iteration 00200, Avg-Loss: 0.4580, Accuracy: 0.9555
Train-epoch 20. Iteration 00240, Avg-Loss: 0.4526, Accuracy: 0.9577
Validation-epoch 20. Iteration 00094, Avg-Loss: 0.8794, Accuracy: 0.7755
Train-epoch 21. Iteration 00040, Avg-Loss: 0.4100, Accuracy: 0.9688
Train-epoch 21. Iteration 00080, Avg-Loss: 0.4289, Accuracy: 0.9581
Train-epoch 21. Iteration 00120, Avg-Loss: 0.4269, Accuracy: 0.9613
Train-epoch 21. Iteration 00160, Avg-Loss: 0.4232, Accuracy: 0.9628
Train-epoch 21. Iteration 00200, Avg-Loss: 0.4221, Accuracy: 0.9617
Train-epoch 21. Iteration 00240, Avg-Loss: 0.4192, Accuracy: 0.9619
Validation-epoch 21. Iteration 00094, Avg-Loss: 0.9044, Accuracy: 0.7729
Train-epoch 22. Iteration 00040, Avg-Loss: 0.3902, Accuracy: 0.9688
Train-epoch 22. Iteration 00080, Avg-Loss: 0.4044, Accuracy: 0.9594
Train-epoch 22. Iteration 00120, Avg-Loss: 0.3937, Accuracy: 0.9629
Train-epoch 22. Iteration 00160, Avg-Loss: 0.3940, Accuracy: 0.9613
Train-epoch 22. Iteration 00200, Avg-Loss: 0.3949, Accuracy: 0.9607
Train-epoch 22. Iteration 00240, Avg-Loss: 0.3978, Accuracy: 0.9600
Validation-epoch 22. Iteration 00094, Avg-Loss: 0.8478, Accuracy: 0.7814
Train-epoch 23. Iteration 00040, Avg-Loss: 0.4013, Accuracy: 0.9650
Train-epoch 23. Iteration 00080, Avg-Loss: 0.3864, Accuracy: 0.9688
Train-epoch 23. Iteration 00120, Avg-Loss: 0.3892, Accuracy: 0.9663
Train-epoch 23. Iteration 00160, Avg-Loss: 0.3821, Accuracy: 0.9675
Train-epoch 23. Iteration 00200, Avg-Loss: 0.3788, Accuracy: 0.9683
Train-epoch 23. Iteration 00240, Avg-Loss: 0.3726, Accuracy: 0.9698
Validation-epoch 23. Iteration 00094, Avg-Loss: 0.8102, Accuracy: 0.7931
Train-epoch 24. Iteration 00040, Avg-Loss: 0.3726, Accuracy: 0.9637
Train-epoch 24. Iteration 00080, Avg-Loss: 0.3653, Accuracy: 0.9694
Train-epoch 24. Iteration 00120, Avg-Loss: 0.3611, Accuracy: 0.9688
Train-epoch 24. Iteration 00160, Avg-Loss: 0.3528, Accuracy: 0.9706
Train-epoch 24. Iteration 00200, Avg-Loss: 0.3481, Accuracy: 0.9700
Train-epoch 24. Iteration 00240, Avg-Loss: 0.3468, Accuracy: 0.9708
Validation-epoch 24. Iteration 00094, Avg-Loss: 0.8098, Accuracy: 0.7846
