LR = 5e-3
Cat = 15
Epochs = 100, but didn't finish

Train-epoch 0. Iteration 00100, Avg-Loss: 9.8029, Accuracy: 0.0900
Train-epoch 2. Iteration 00400, Avg-Loss: 7.4990, Accuracy: 0.0975
Train-epoch 2. Iteration 00500, Avg-Loss: 7.4628, Accuracy: 0.1040
Train-epoch 2. Iteration 00600, Avg-Loss: 7.3867, Accuracy: 0.1117
Train-epoch 2. Iteration 00700, Avg-Loss: 7.3218, Accuracy: 0.1143
Train-epoch 2. Iteration 00800, Avg-Loss: 7.2972, Accuracy: 0.1212
Train-epoch 2. Iteration 00900, Avg-Loss: 7.4539, Accuracy: 0.1156
Train-epoch 2. Iteration 01000, Avg-Loss: 7.4393, Accuracy: 0.1160
Train-epoch 2. Iteration 01100, Avg-Loss: 7.3738, Accuracy: 0.1145
Train-epoch 2. Iteration 01200, Avg-Loss: 7.4810, Accuracy: 0.1142
Train-epoch 2. Iteration 01300, Avg-Loss: 7.3791, Accuracy: 0.1131
Train-epoch 2. Iteration 01400, Avg-Loss: 7.3363, Accuracy: 0.1136
Train-epoch 2. Iteration 01500, Avg-Loss: 7.3234, Accuracy: 0.1120
Train-epoch 2. Iteration 01600, Avg-Loss: 7.2933, Accuracy: 0.1087
Validation-epoch 2. Iteration 00426, Avg-Loss: 5.8028, Accuracy: 0.2894
Train-epoch 3. Iteration 00100, Avg-Loss: 7.0389, Accuracy: 0.1800
Train-epoch 3. Iteration 00200, Avg-Loss: 7.2326, Accuracy: 0.1900
Train-epoch 3. Iteration 00300, Avg-Loss: 7.3873, Accuracy: 0.1533
Train-epoch 3. Iteration 00400, Avg-Loss: 7.3682, Accuracy: 0.1575
Train-epoch 3. Iteration 00500, Avg-Loss: 7.2040, Accuracy: 0.1500
Train-epoch 3. Iteration 00600, Avg-Loss: 7.0384, Accuracy: 0.1383
Train-epoch 3. Iteration 00700, Avg-Loss: 6.8836, Accuracy: 0.1386
Train-epoch 3. Iteration 00800, Avg-Loss: 6.9705, Accuracy: 0.1400
Train-epoch 3. Iteration 00900, Avg-Loss: 7.2077, Accuracy: 0.1367
Train-epoch 3. Iteration 01000, Avg-Loss: 7.2506, Accuracy: 0.1340
Train-epoch 3. Iteration 01100, Avg-Loss: 7.2136, Accuracy: 0.1300
Train-epoch 3. Iteration 01200, Avg-Loss: 7.0565, Accuracy: 0.1375
Train-epoch 3. Iteration 01300, Avg-Loss: 6.9907, Accuracy: 0.1385
Train-epoch 3. Iteration 01400, Avg-Loss: 7.0578, Accuracy: 0.1421
Train-epoch 3. Iteration 01500, Avg-Loss: 7.0296, Accuracy: 0.1420
Train-epoch 3. Iteration 01600, Avg-Loss: 7.0054, Accuracy: 0.1425
Validation-epoch 3. Iteration 00426, Avg-Loss: 6.3838, Accuracy: 0.2682
Train-epoch 4. Iteration 00100, Avg-Loss: 6.0730, Accuracy: 0.1200
Train-epoch 4. Iteration 00200, Avg-Loss: 6.8152, Accuracy: 0.1150
Train-epoch 4. Iteration 00300, Avg-Loss: 6.6420, Accuracy: 0.1367
Train-epoch 4. Iteration 00400, Avg-Loss: 6.9985, Accuracy: 0.1275
Train-epoch 4. Iteration 00500, Avg-Loss: 6.8450, Accuracy: 0.1500
Train-epoch 4. Iteration 00600, Avg-Loss: 7.0035, Accuracy: 0.1433
Train-epoch 4. Iteration 00700, Avg-Loss: 7.0177, Accuracy: 0.1486
Train-epoch 4. Iteration 00800, Avg-Loss: 7.1268, Accuracy: 0.1450
Train-epoch 4. Iteration 00900, Avg-Loss: 7.1816, Accuracy: 0.1400
Train-epoch 4. Iteration 01000, Avg-Loss: 7.1375, Accuracy: 0.1460
Train-epoch 4. Iteration 01100, Avg-Loss: 7.3669, Accuracy: 0.1445
Train-epoch 4. Iteration 01200, Avg-Loss: 7.3982, Accuracy: 0.1442
Train-epoch 4. Iteration 01300, Avg-Loss: 7.2844, Accuracy: 0.1485
Train-epoch 4. Iteration 01400, Avg-Loss: 7.2507, Accuracy: 0.1507
Train-epoch 4. Iteration 01500, Avg-Loss: 7.1819, Accuracy: 0.1547
Train-epoch 4. Iteration 01600, Avg-Loss: 7.2188, Accuracy: 0.1550
Validation-epoch 4. Iteration 00426, Avg-Loss: 6.7944, Accuracy: 0.3271
Train-epoch 5. Iteration 00100, Avg-Loss: 5.8995, Accuracy: 0.1700
Train-epoch 5. Iteration 00200, Avg-Loss: 6.1436, Accuracy: 0.1700
Train-epoch 5. Iteration 00300, Avg-Loss: 6.2735, Accuracy: 0.1933
Train-epoch 5. Iteration 00400, Avg-Loss: 6.3567, Accuracy: 0.1750
Train-epoch 5. Iteration 00500, Avg-Loss: 6.3824, Accuracy: 0.1720
Train-epoch 5. Iteration 00600, Avg-Loss: 6.2484, Accuracy: 0.1817
Train-epoch 5. Iteration 00700, Avg-Loss: 6.2094, Accuracy: 0.1886
Train-epoch 5. Iteration 00800, Avg-Loss: 6.2830, Accuracy: 0.1787
Train-epoch 5. Iteration 00900, Avg-Loss: 6.3860, Accuracy: 0.1756
Train-epoch 5. Iteration 01000, Avg-Loss: 6.4404, Accuracy: 0.1770
Train-epoch 5. Iteration 01100, Avg-Loss: 6.3868, Accuracy: 0.1745
Train-epoch 5. Iteration 01200, Avg-Loss: 6.4183, Accuracy: 0.1742
Train-epoch 5. Iteration 01300, Avg-Loss: 6.5245, Accuracy: 0.1677
Train-epoch 5. Iteration 01400, Avg-Loss: 6.4541, Accuracy: 0.1664
Train-epoch 5. Iteration 01500, Avg-Loss: 6.4411, Accuracy: 0.1727
Train-epoch 5. Iteration 01600, Avg-Loss: 6.4360, Accuracy: 0.1725
Validation-epoch 5. Iteration 00426, Avg-Loss: 5.2399, Accuracy: 0.4282
Train-epoch 6. Iteration 00100, Avg-Loss: 7.1364, Accuracy: 0.1600
Train-epoch 6. Iteration 00200, Avg-Loss: 6.7297, Accuracy: 0.1800
Train-epoch 6. Iteration 00300, Avg-Loss: 6.4549, Accuracy: 0.1733
Train-epoch 6. Iteration 00400, Avg-Loss: 6.9226, Accuracy: 0.1700
Train-epoch 6. Iteration 00500, Avg-Loss: 6.6362, Accuracy: 0.1820
Train-epoch 6. Iteration 00600, Avg-Loss: 6.3821, Accuracy: 0.1883
Train-epoch 6. Iteration 00700, Avg-Loss: 6.3790, Accuracy: 0.1900
Train-epoch 6. Iteration 00800, Avg-Loss: 6.4416, Accuracy: 0.1925
Train-epoch 6. Iteration 00900, Avg-Loss: 6.3705, Accuracy: 0.1933
Train-epoch 6. Iteration 01000, Avg-Loss: 6.2881, Accuracy: 0.1980
Train-epoch 6. Iteration 01100, Avg-Loss: 6.2879, Accuracy: 0.1982
Train-epoch 6. Iteration 01200, Avg-Loss: 6.2235, Accuracy: 0.2017
Train-epoch 6. Iteration 01300, Avg-Loss: 6.1696, Accuracy: 0.2015
Train-epoch 6. Iteration 01400, Avg-Loss: 6.2302, Accuracy: 0.1950
Train-epoch 6. Iteration 01500, Avg-Loss: 6.2044, Accuracy: 0.1967
Train-epoch 6. Iteration 01600, Avg-Loss: 6.1944, Accuracy: 0.1988
Validation-epoch 6. Iteration 00426, Avg-Loss: 7.2449, Accuracy: 0.3671
Train-epoch 7. Iteration 00100, Avg-Loss: 5.3556, Accuracy: 0.2800
Train-epoch 7. Iteration 00200, Avg-Loss: 5.4308, Accuracy: 0.2450
Train-epoch 7. Iteration 00300, Avg-Loss: 6.1648, Accuracy: 0.2100
Train-epoch 7. Iteration 00400, Avg-Loss: 6.3052, Accuracy: 0.2075
Train-epoch 7. Iteration 00500, Avg-Loss: 6.5494, Accuracy: 0.1980
Train-epoch 7. Iteration 00600, Avg-Loss: 6.5286, Accuracy: 0.1967
Train-epoch 7. Iteration 00700, Avg-Loss: 6.5772, Accuracy: 0.2086
Train-epoch 7. Iteration 00800, Avg-Loss: 6.6327, Accuracy: 0.2025
Train-epoch 7. Iteration 00900, Avg-Loss: 6.7059, Accuracy: 0.2000
Train-epoch 7. Iteration 01000, Avg-Loss: 6.6429, Accuracy: 0.2040
Train-epoch 7. Iteration 01100, Avg-Loss: 6.5887, Accuracy: 0.2018
Train-epoch 7. Iteration 01200, Avg-Loss: 6.5179, Accuracy: 0.2058
Train-epoch 7. Iteration 01300, Avg-Loss: 6.5387, Accuracy: 0.2054
Train-epoch 7. Iteration 01400, Avg-Loss: 6.5730, Accuracy: 0.2043
Train-epoch 7. Iteration 01500, Avg-Loss: 6.5666, Accuracy: 0.2020
Train-epoch 7. Iteration 01600, Avg-Loss: 6.6008, Accuracy: 0.2037
Validation-epoch 7. Iteration 00426, Avg-Loss: 7.3820, Accuracy: 0.3929
Train-epoch 8. Iteration 00100, Avg-Loss: 7.0010, Accuracy: 0.2300
Train-epoch 8. Iteration 00200, Avg-Loss: 6.3786, Accuracy: 0.1850
Train-epoch 8. Iteration 00300, Avg-Loss: 6.0728, Accuracy: 0.2067
Train-epoch 8. Iteration 00400, Avg-Loss: 6.0616, Accuracy: 0.2150
Train-epoch 8. Iteration 00500, Avg-Loss: 5.9847, Accuracy: 0.2280
Train-epoch 8. Iteration 00600, Avg-Loss: 6.1298, Accuracy: 0.2283
Train-epoch 8. Iteration 00700, Avg-Loss: 6.2219, Accuracy: 0.2257
Train-epoch 8. Iteration 00800, Avg-Loss: 6.1657, Accuracy: 0.2350
Train-epoch 8. Iteration 00900, Avg-Loss: 6.1478, Accuracy: 0.2378
Train-epoch 8. Iteration 01000, Avg-Loss: 6.1196, Accuracy: 0.2430
Train-epoch 8. Iteration 01100, Avg-Loss: 6.2162, Accuracy: 0.2427
Train-epoch 8. Iteration 01200, Avg-Loss: 6.2128, Accuracy: 0.2433
Train-epoch 8. Iteration 01300, Avg-Loss: 6.2028, Accuracy: 0.2400
Train-epoch 8. Iteration 01400, Avg-Loss: 6.2323, Accuracy: 0.2357
Train-epoch 8. Iteration 01500, Avg-Loss: 6.2738, Accuracy: 0.2360
Train-epoch 8. Iteration 01600, Avg-Loss: 6.3198, Accuracy: 0.2375
Validation-epoch 8. Iteration 00426, Avg-Loss: 7.2606, Accuracy: 0.4071
Train-epoch 9. Iteration 00100, Avg-Loss: 5.7803, Accuracy: 0.2900
Train-epoch 9. Iteration 00200, Avg-Loss: 5.9869, Accuracy: 0.2650
Train-epoch 9. Iteration 00300, Avg-Loss: 5.7887, Accuracy: 0.2400
Train-epoch 9. Iteration 00400, Avg-Loss: 5.9960, Accuracy: 0.2450
Train-epoch 9. Iteration 00500, Avg-Loss: 5.9520, Accuracy: 0.2420
Train-epoch 9. Iteration 00600, Avg-Loss: 5.8550, Accuracy: 0.2367
Train-epoch 9. Iteration 00700, Avg-Loss: 5.8947, Accuracy: 0.2357
Train-epoch 9. Iteration 00800, Avg-Loss: 5.9224, Accuracy: 0.2412
Train-epoch 9. Iteration 00900, Avg-Loss: 5.8817, Accuracy: 0.2456
Train-epoch 9. Iteration 01000, Avg-Loss: 5.9467, Accuracy: 0.2440
Train-epoch 9. Iteration 01100, Avg-Loss: 5.9801, Accuracy: 0.2464
Train-epoch 9. Iteration 01200, Avg-Loss: 5.9988, Accuracy: 0.2433
Train-epoch 9. Iteration 01300, Avg-Loss: 6.0798, Accuracy: 0.2400
Train-epoch 9. Iteration 01400, Avg-Loss: 6.0498, Accuracy: 0.2414
Train-epoch 9. Iteration 01500, Avg-Loss: 6.0081, Accuracy: 0.2467
Train-epoch 9. Iteration 01600, Avg-Loss: 5.9650, Accuracy: 0.2475
Validation-epoch 9. Iteration 00426, Avg-Loss: 7.3446, Accuracy: 0.3765
Train-epoch 10. Iteration 00100, Avg-Loss: 6.1500, Accuracy: 0.2200
Train-epoch 10. Iteration 00200, Avg-Loss: 5.8602, Accuracy: 0.2500
Train-epoch 10. Iteration 00300, Avg-Loss: 5.9666, Accuracy: 0.2567
Train-epoch 10. Iteration 00400, Avg-Loss: 6.0965, Accuracy: 0.2500
Train-epoch 10. Iteration 00500, Avg-Loss: 6.0495, Accuracy: 0.2600
Train-epoch 10. Iteration 00600, Avg-Loss: 6.0689, Accuracy: 0.2633
Train-epoch 10. Iteration 00700, Avg-Loss: 6.0057, Accuracy: 0.2643
Train-epoch 10. Iteration 00800, Avg-Loss: 6.0048, Accuracy: 0.2712
Train-epoch 10. Iteration 00900, Avg-Loss: 6.0724, Accuracy: 0.2589
Train-epoch 10. Iteration 01000, Avg-Loss: 6.0448, Accuracy: 0.2610
Train-epoch 10. Iteration 01100, Avg-Loss: 6.0765, Accuracy: 0.2582
Train-epoch 10. Iteration 01200, Avg-Loss: 6.0781, Accuracy: 0.2642
Train-epoch 10. Iteration 01300, Avg-Loss: 6.1848, Accuracy: 0.2600
Train-epoch 10. Iteration 01400, Avg-Loss: 6.1274, Accuracy: 0.2643
Train-epoch 10. Iteration 01500, Avg-Loss: 6.1352, Accuracy: 0.2673
Train-epoch 10. Iteration 01600, Avg-Loss: 6.1621, Accuracy: 0.2656
Validation-epoch 10. Iteration 00426, Avg-Loss: 8.0737, Accuracy: 0.4306
Train-epoch 11. Iteration 00100, Avg-Loss: 5.8994, Accuracy: 0.3400
Train-epoch 11. Iteration 00200, Avg-Loss: 5.8119, Accuracy: 0.3150
Train-epoch 11. Iteration 00300, Avg-Loss: 5.6436, Accuracy: 0.3067
Train-epoch 11. Iteration 00400, Avg-Loss: 5.5866, Accuracy: 0.3075
Train-epoch 11. Iteration 00500, Avg-Loss: 5.7809, Accuracy: 0.2940
Train-epoch 11. Iteration 00600, Avg-Loss: 5.8755, Accuracy: 0.2833
Train-epoch 11. Iteration 00700, Avg-Loss: 5.8533, Accuracy: 0.2843
Train-epoch 11. Iteration 00800, Avg-Loss: 5.8980, Accuracy: 0.2825
Train-epoch 11. Iteration 00900, Avg-Loss: 5.9739, Accuracy: 0.2733
Train-epoch 11. Iteration 01000, Avg-Loss: 5.9806, Accuracy: 0.2680
Train-epoch 11. Iteration 01100, Avg-Loss: 6.0961, Accuracy: 0.2682
Train-epoch 11. Iteration 01200, Avg-Loss: 6.0582, Accuracy: 0.2683
Train-epoch 11. Iteration 01300, Avg-Loss: 6.0186, Accuracy: 0.2677
Train-epoch 11. Iteration 01400, Avg-Loss: 5.9772, Accuracy: 0.2657
Train-epoch 11. Iteration 01500, Avg-Loss: 6.0146, Accuracy: 0.2633
Train-epoch 11. Iteration 01600, Avg-Loss: 6.0081, Accuracy: 0.2662
Validation-epoch 11. Iteration 00426, Avg-Loss: 5.5471, Accuracy: 0.5412
Train-epoch 12. Iteration 00100, Avg-Loss: 7.0047, Accuracy: 0.2500
Train-epoch 12. Iteration 00200, Avg-Loss: 7.9722, Accuracy: 0.2050
Train-epoch 12. Iteration 00300, Avg-Loss: 7.1076, Accuracy: 0.2433
Train-epoch 12. Iteration 00400, Avg-Loss: 6.7052, Accuracy: 0.2675
Train-epoch 12. Iteration 00500, Avg-Loss: 6.6245, Accuracy: 0.2700
Train-epoch 12. Iteration 00600, Avg-Loss: 6.4595, Accuracy: 0.2667
Train-epoch 12. Iteration 00700, Avg-Loss: 6.3380, Accuracy: 0.2686
Train-epoch 12. Iteration 00800, Avg-Loss: 6.1796, Accuracy: 0.2800
Train-epoch 12. Iteration 00900, Avg-Loss: 6.0495, Accuracy: 0.2800
Train-epoch 12. Iteration 01000, Avg-Loss: 6.0406, Accuracy: 0.2810
Train-epoch 12. Iteration 01100, Avg-Loss: 5.8798, Accuracy: 0.2882
Train-epoch 12. Iteration 01200, Avg-Loss: 5.8392, Accuracy: 0.2908
Train-epoch 12. Iteration 01300, Avg-Loss: 5.9639, Accuracy: 0.2846
Train-epoch 12. Iteration 01400, Avg-Loss: 5.9585, Accuracy: 0.2814
Train-epoch 12. Iteration 01500, Avg-Loss: 6.0064, Accuracy: 0.2800
Train-epoch 12. Iteration 01600, Avg-Loss: 5.9421, Accuracy: 0.2787
Validation-epoch 12. Iteration 00426, Avg-Loss: 5.7113, Accuracy: 0.4988
Train-epoch 13. Iteration 00100, Avg-Loss: 4.8160, Accuracy: 0.3200
Train-epoch 13. Iteration 00200, Avg-Loss: 5.4548, Accuracy: 0.3200
Train-epoch 13. Iteration 00300, Avg-Loss: 5.6407, Accuracy: 0.2900
Train-epoch 13. Iteration 00400, Avg-Loss: 5.8815, Accuracy: 0.2950
Train-epoch 13. Iteration 00500, Avg-Loss: 6.0096, Accuracy: 0.3000
Train-epoch 13. Iteration 00600, Avg-Loss: 6.0519, Accuracy: 0.2933
Train-epoch 13. Iteration 00700, Avg-Loss: 5.8851, Accuracy: 0.3043
Train-epoch 13. Iteration 00800, Avg-Loss: 5.9950, Accuracy: 0.2963
Train-epoch 13. Iteration 00900, Avg-Loss: 5.8712, Accuracy: 0.2989
Train-epoch 13. Iteration 01000, Avg-Loss: 5.7885, Accuracy: 0.2980
Train-epoch 13. Iteration 01100, Avg-Loss: 5.8354, Accuracy: 0.2955
Train-epoch 13. Iteration 01200, Avg-Loss: 5.8516, Accuracy: 0.2933
Train-epoch 13. Iteration 01300, Avg-Loss: 5.9317, Accuracy: 0.2838
Train-epoch 13. Iteration 01400, Avg-Loss: 5.8769, Accuracy: 0.2864
Train-epoch 13. Iteration 01500, Avg-Loss: 5.7709, Accuracy: 0.2940
Train-epoch 13. Iteration 01600, Avg-Loss: 5.7406, Accuracy: 0.2925
Validation-epoch 13. Iteration 00426, Avg-Loss: 4.9279, Accuracy: 0.6565
Train-epoch 14. Iteration 00100, Avg-Loss: 4.9146, Accuracy: 0.3500
Train-epoch 14. Iteration 00200, Avg-Loss: 4.7107, Accuracy: 0.3450
Train-epoch 14. Iteration 00300, Avg-Loss: 5.2174, Accuracy: 0.3067
Train-epoch 14. Iteration 00400, Avg-Loss: 5.2780, Accuracy: 0.3050
Train-epoch 14. Iteration 00500, Avg-Loss: 5.4213, Accuracy: 0.3000
Train-epoch 14. Iteration 00600, Avg-Loss: 5.3265, Accuracy: 0.3083
Train-epoch 14. Iteration 00700, Avg-Loss: 5.2378, Accuracy: 0.3157
Train-epoch 14. Iteration 00800, Avg-Loss: 5.1906, Accuracy: 0.3200
Train-epoch 14. Iteration 00900, Avg-Loss: 5.2083, Accuracy: 0.3156
Train-epoch 14. Iteration 01000, Avg-Loss: 5.3173, Accuracy: 0.3060
Train-epoch 14. Iteration 01100, Avg-Loss: 5.4632, Accuracy: 0.3027
Train-epoch 14. Iteration 01200, Avg-Loss: 5.5561, Accuracy: 0.3017
Train-epoch 14. Iteration 01300, Avg-Loss: 5.6033, Accuracy: 0.2969
Train-epoch 14. Iteration 01400, Avg-Loss: 5.6680, Accuracy: 0.2929
Train-epoch 14. Iteration 01500, Avg-Loss: 5.7187, Accuracy: 0.2927
Train-epoch 14. Iteration 01600, Avg-Loss: 5.6413, Accuracy: 0.2956
Validation-epoch 14. Iteration 00426, Avg-Loss: 5.6292, Accuracy: 0.5271
Train-epoch 15. Iteration 00100, Avg-Loss: 4.1825, Accuracy: 0.3900
Train-epoch 15. Iteration 00200, Avg-Loss: 4.8956, Accuracy: 0.3150
Train-epoch 15. Iteration 00300, Avg-Loss: 5.1275, Accuracy: 0.3233
Train-epoch 15. Iteration 00400, Avg-Loss: 5.2748, Accuracy: 0.3175
Train-epoch 15. Iteration 00500, Avg-Loss: 5.2681, Accuracy: 0.3120
Train-epoch 15. Iteration 00600, Avg-Loss: 5.4208, Accuracy: 0.3067
Train-epoch 15. Iteration 00700, Avg-Loss: 5.2128, Accuracy: 0.3243
Train-epoch 15. Iteration 00800, Avg-Loss: 5.1748, Accuracy: 0.3312
Train-epoch 15. Iteration 00900, Avg-Loss: 5.1478, Accuracy: 0.3300
Train-epoch 15. Iteration 01000, Avg-Loss: 5.1400, Accuracy: 0.3300
Train-epoch 15. Iteration 01100, Avg-Loss: 5.1596, Accuracy: 0.3264
Train-epoch 15. Iteration 01200, Avg-Loss: 5.2381, Accuracy: 0.3200
Train-epoch 15. Iteration 01300, Avg-Loss: 5.1951, Accuracy: 0.3200
Train-epoch 15. Iteration 01400, Avg-Loss: 5.2142, Accuracy: 0.3200
Train-epoch 15. Iteration 01500, Avg-Loss: 5.2571, Accuracy: 0.3220
Train-epoch 15. Iteration 01600, Avg-Loss: 5.2504, Accuracy: 0.3250
Validation-epoch 15. Iteration 00426, Avg-Loss: 13.3317, Accuracy: 0.3082
Train-epoch 16. Iteration 00100, Avg-Loss: 4.1030, Accuracy: 0.3700
Train-epoch 16. Iteration 00200, Avg-Loss: 5.3467, Accuracy: 0.3050
Train-epoch 16. Iteration 00300, Avg-Loss: 5.4937, Accuracy: 0.3033
Train-epoch 16. Iteration 00400, Avg-Loss: 5.5727, Accuracy: 0.2850
Train-epoch 16. Iteration 00500, Avg-Loss: 5.3944, Accuracy: 0.2920
Train-epoch 16. Iteration 00600, Avg-Loss: 5.1489, Accuracy: 0.3267
Train-epoch 16. Iteration 00700, Avg-Loss: 5.3689, Accuracy: 0.3186
Train-epoch 16. Iteration 00800, Avg-Loss: 5.3249, Accuracy: 0.3250
Train-epoch 16. Iteration 00900, Avg-Loss: 5.2384, Accuracy: 0.3311
Train-epoch 16. Iteration 01000, Avg-Loss: 5.3146, Accuracy: 0.3370
Train-epoch 16. Iteration 01100, Avg-Loss: 5.3120, Accuracy: 0.3382
Train-epoch 16. Iteration 01200, Avg-Loss: 5.2780, Accuracy: 0.3475
Train-epoch 16. Iteration 01300, Avg-Loss: 5.2402, Accuracy: 0.3523
Train-epoch 16. Iteration 01400, Avg-Loss: 5.3880, Accuracy: 0.3464
Train-epoch 16. Iteration 01500, Avg-Loss: 5.4729, Accuracy: 0.3393
Train-epoch 16. Iteration 01600, Avg-Loss: 5.4119, Accuracy: 0.3381
Validation-epoch 16. Iteration 00426, Avg-Loss: 4.8008, Accuracy: 0.5929
Train-epoch 17. Iteration 00100, Avg-Loss: 3.9828, Accuracy: 0.3900
Train-epoch 17. Iteration 00200, Avg-Loss: 3.9294, Accuracy: 0.3700
Train-epoch 17. Iteration 00300, Avg-Loss: 4.4038, Accuracy: 0.3733
Train-epoch 17. Iteration 00400, Avg-Loss: 4.5636, Accuracy: 0.3775
Train-epoch 17. Iteration 00500, Avg-Loss: 4.6806, Accuracy: 0.3620
Train-epoch 17. Iteration 00600, Avg-Loss: 4.8345, Accuracy: 0.3533
Train-epoch 17. Iteration 00700, Avg-Loss: 4.9510, Accuracy: 0.3429
Train-epoch 17. Iteration 00800, Avg-Loss: 4.9761, Accuracy: 0.3375
Train-epoch 17. Iteration 00900, Avg-Loss: 4.9051, Accuracy: 0.3411
Train-epoch 17. Iteration 01000, Avg-Loss: 4.9693, Accuracy: 0.3430
Train-epoch 17. Iteration 01100, Avg-Loss: 5.0411, Accuracy: 0.3382
Train-epoch 17. Iteration 01200, Avg-Loss: 5.0522, Accuracy: 0.3408
Train-epoch 17. Iteration 01300, Avg-Loss: 5.0489, Accuracy: 0.3415
Train-epoch 17. Iteration 01400, Avg-Loss: 5.0206, Accuracy: 0.3407
Train-epoch 17. Iteration 01500, Avg-Loss: 5.0285, Accuracy: 0.3400
Train-epoch 17. Iteration 01600, Avg-Loss: 5.0480, Accuracy: 0.3406
Validation-epoch 17. Iteration 00426, Avg-Loss: 10.8323, Accuracy: 0.4376
Train-epoch 18. Iteration 00100, Avg-Loss: 5.0616, Accuracy: 0.2900
Train-epoch 18. Iteration 00200, Avg-Loss: 4.8869, Accuracy: 0.3050
Train-epoch 18. Iteration 00300, Avg-Loss: 4.3968, Accuracy: 0.3400
Train-epoch 18. Iteration 00400, Avg-Loss: 4.5394, Accuracy: 0.3400
Train-epoch 18. Iteration 00500, Avg-Loss: 4.4632, Accuracy: 0.3600
Train-epoch 18. Iteration 00600, Avg-Loss: 4.7119, Accuracy: 0.3550
Train-epoch 18. Iteration 00700, Avg-Loss: 4.7478, Accuracy: 0.3514
Train-epoch 18. Iteration 00800, Avg-Loss: 4.9836, Accuracy: 0.3450
Train-epoch 18. Iteration 00900, Avg-Loss: 5.1848, Accuracy: 0.3356
Train-epoch 18. Iteration 01000, Avg-Loss: 5.2360, Accuracy: 0.3330
Train-epoch 18. Iteration 01100, Avg-Loss: 5.2852, Accuracy: 0.3355
Train-epoch 18. Iteration 01200, Avg-Loss: 5.2753, Accuracy: 0.3342
Train-epoch 18. Iteration 01300, Avg-Loss: 5.2754, Accuracy: 0.3362
Train-epoch 18. Iteration 01400, Avg-Loss: 5.2658, Accuracy: 0.3321
Train-epoch 18. Iteration 01500, Avg-Loss: 5.3316, Accuracy: 0.3347
Train-epoch 18. Iteration 01600, Avg-Loss: 5.3028, Accuracy: 0.3356
